generation,candidate,formula,A,B,B_prime,fitness,predicted_band_gap,predicted_ehull,predicted_formation_energy,charge_neutral
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
30,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114114,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
7,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
7,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
24,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114114,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
12,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
31,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
40,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114114,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
35,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
35,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
32,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
40,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
25,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
40,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114114,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
19,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
13,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
20,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
8,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
26,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114114,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
36,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
37,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.884980643811411,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
22,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
11,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
10,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
10,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
10,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.8849806438114105,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.8849806438114105,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887574,-2.88498064381141,True
21,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.884980643811411,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
39,"['Sr', 'Ta', 'Co']",Sr2TaCoO6,Sr,Ta,Co,0.017168384920635438,1.5171683849206354,0.0032514430228887583,-2.88498064381141,True
